Date ID,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),ADX,MACD,MACD_Sig,MACD_Hist,MOM,ATR,RSI,SlowD,SlowK,WILLR,Upper_Band,Middle_Band,Lower_Band,SMA,EMA,Actual Close Value,Label
39654,-0.4150285909,-0.4110147155,-0.3892918975,-0.4019706274,0.4061702275,-0.003381691241,-0.4617228931,1.26714302,1.253018138,0.2814472679,0.4234102408,0.03586478484,1.237802639,1.336446839,0.9776288407,1.041664899,-0.4158635298,-0.4440689208,-0.4718625692,-0.5504702134,-0.5435591021,6317.35,1
14087,-0.388551339,-0.4045301345,-0.3741124079,-0.3956065732,-2.584148089,-2.485848368,-0.354505838,1.298792233,1.280947995,0.2980416015,0.3974601961,-0.1584295493,1.279198289,1.330484092,1.406669249,1.04848612,-0.4358900439,-0.416885477,-0.3972282495,-0.5461858401,-0.5328475547,6253.15,1
28237,-0.4197857331,-0.428463564,-0.4160441797,-0.4358600002,0.2175002258,-0.2983120014,-0.3734455936,1.232533978,1.289151951,0.07387009805,0.1020106046,-0.2028050539,0.7088586427,0.4846354509,1.135202816,0.4008194239,-0.4432134683,-0.4128315299,-0.3817356274,-0.5410681583,-0.5254716721,6215.15,0
35312,-0.433306032,-0.4504234254,-0.4383743378,-0.4596860161,-0.2097686147,-0.7315949867,-0.4481929493,1.120193376,1.271740921,-0.2172268497,0.03749260353,-0.2879596728,0.4016871778,-0.5400265374,0.4589945195,-0.1642803474,-0.4343589349,-0.4174260033,-0.3998518301,-0.5341596594,-0.5201369907,6187.25,0
2670,-0.4531170255,-0.4383627312,-0.4558746584,-0.4771793279,-0.0003150258197,-0.4217668581,-0.5609323361,0.9845436472,1.228863589,-0.5066341235,-0.02869191415,-0.1950662089,0.1838707614,-1.578453704,-0.5892739481,-0.5418178517,-0.4332645587,-0.431492257,-0.4291491486,-0.5279008227,-0.51629577,6140.75,0
9745,-0.4898909866,-0.5033965004,-0.4934156687,-0.5063348474,-0.3350304252,-0.5348782306,-0.7045924453,0.8109717293,1.157520381,-0.8301295246,-0.1574898424,-0.2614434279,-0.1610627992,-1.77654081,-1.404114257,-1.093893683,-0.4424838851,-0.4524156521,-0.4618179169,-0.522234325,-0.5146178492,6078.8,0
30970,-0.5272908874,-0.5306505366,-0.5267854557,-0.5451775235,-0.4061697708,-0.6486527447,-0.7698661899,0.5920521277,1.05372699,-1.198903871,-0.2439106335,-0.2953606759,-0.5737800601,-1.778249409,-1.850321802,-1.698918305,-0.4715694741,-0.4824022903,-0.4926719286,-0.5180614133,-0.5156000941,6018.05,0
38045,-0.5417813929,-0.5512946859,-0.5619115472,-0.583267799,-0.2680068766,-0.6610656879,-0.7660419042,0.3414666481,0.9172157534,-1.570720011,-1.103595142,-0.2427872399,-0.9301637613,-1.798762307,-1.929712486,-1.765087488,-0.4868516251,-0.5119552504,-0.5365408118,-0.5141369019,-0.5190214494,5989.6,0
5403,-0.5971144679,-0.5929275757,-0.5865625364,-0.601105961,-0.1124937666,-0.2448223921,-0.7208474353,0.1057527281,0.7577039259,-1.832106146,-1.3857126,-0.2929906041,-1.085720803,-1.840872478,-1.952895127,-1.679703476,-0.5127190741,-0.5403077393,-0.5673560554,-0.5087379122,-0.5233940159,6056.15,0
12478,-0.573234866,-0.5557117193,-0.5462929815,-0.559379083,-0.2483782797,-0.5747924934,-0.7730355914,-0.007313683315,0.605965378,-1.74376809,-1.294768407,-0.1855136972,-0.5920127362,-1.423548632,-1.825074711,-1.117235115,-0.5562577367,-0.5567875057,-0.5565971997,-0.5028760912,-0.5247430803,6189,1
1061,-0.5268840265,-0.4960974309,-0.5000331735,-0.4760820771,-0.0865978882,-0.4199032016,-0.9015530339,0.05258860604,0.4973580664,-1.253610812,-0.7005361908,0.01859628661,0.1896294451,-0.2896650144,-1.28125452,0.005588651391,-0.5294998909,-0.550722298,-0.5713535802,-0.4969463317,-0.5205326045,6203.35,1
8136,-0.472928019,-0.4863235696,-0.4562510094,-0.4670846211,-0.1307469796,-0.5185550388,-1.001966068,0.1122228082,0.4231985323,-0.8621351597,-0.6805379912,-0.1874121532,0.2626702248,0.8028237041,-0.3285688529,0.1268722122,-0.4891305984,-0.5350658915,-0.5805749896,-0.4906609565,-0.5160026514,6122.9,1
15211,-0.4794377925,-0.4913671327,-0.5021971916,-0.5175268049,-0.2326781646,-0.719193477,-1.087693964,0.06288559572,0.3533420324,-0.8132340907,-0.7579119777,-0.1409080846,-0.248478723,1.083728777,0.5749567743,-0.5530763917,-0.4857092113,-0.5218858495,-0.5575963136,-0.4860591829,-0.5150789383,5999.05,0
22286,-0.5359914501,-0.5584057965,-0.5784396277,-0.595180807,-0.5635150566,-0.7328564802,-1.043267428,-0.1207463123,0.2582686242,-1.099807169,-1.1666847,0.04852709531,-0.8861686822,-0.005154804347,0.67748323,-1.599833814,-0.4880773188,-0.5206979487,-0.5528331412,-0.4845592276,-0.5193165856,5995.45,0
29361,-0.5792751847,-0.5883225834,-0.5863429983,-0.5974380085,-0.607645363,-0.981774674,-0.9905914412,-0.2704047819,0.1502718355,-1.246672632,-1.050980831,0.003045983597,-0.9029676407,-1.049105003,0.01011988148,-1.630260352,-0.4807500041,-0.5283281685,-0.5754985016,-0.4848139971,-0.5234291313,6115.35,0
10869,-0.5738921027,-0.5420220483,-0.5467320576,-0.5222606581,-0.7423986433,-0.8639831988,-1.042543812,-0.2509376312,0.06802881741,-0.9539984781,-0.2586712094,0.147732664,-0.2179321531,-1.087669701,-0.7723679934,-0.4780473847,-0.5025215447,-0.5375862524,-0.5721578879,-0.4828098105,-0.5223372985,6059.1,1
17944,-0.5342701157,-0.5487885676,-0.5393304883,-0.5575294318,-0.3241691679,-0.5356709516,-1.090785299,-0.300015678,-0.008239162039,-0.8860962121,-0.2315307957,0.0616111749,-0.5058347774,-0.7116273876,-1.026953338,-0.9673515702,-0.5520451896,-0.5557190235,-0.5586925661,-0.4835974728,-0.5236330186,6057.1,0
25019,-0.5571482141,-0.5730352619,-0.5502760294,-0.5587834326,-0.7837325204,-0.9910129222,-1.11588826,-0.3403873348,-0.07786911201,-0.8106595044,0.04820592474,-0.1055269252,-0.5160689095,-0.1523801212,-0.7038084367,-0.9871392344,-0.5730140628,-0.5639903326,-0.5541812747,-0.4847779047,-0.52492753,6091.85,0
32094,-0.538808179,-0.5486319352,-0.5264404673,-0.536995168,0.4716861489,-0.3015552973,-1.195054791,-0.3315788779,-0.1316932917,-0.6310376334,0.3491312138,-0.2164130761,-0.3149356212,0.08225139367,-0.2822142059,-0.2664570627,-0.5663430873,-0.5523250213,-0.5375075571,-0.4847184585,-0.5247070642,6176.1,1
39169,-0.5313594958,-0.5050568037,-0.5041730342,-0.4841703826,0.3896188897,-0.7216173738,-1.274984477,-0.2279042658,-0.1526278188,-0.2572690152,0.4334093406,-0.1924561316,0.1306636994,0.7863310367,0.2575919681,0.833023119,-0.5394844853,-0.5296166323,-0.5190031584,-0.4819531482,-0.5210303031,6217.85,1
17012,-0.4892650468,-0.4761111377,-0.4619276367,-0.457993115,-0.4081689974,-0.7952527668,-1.295199496,-0.09954018147,-0.1419817346,0.1016232359,-0.0003611314006,-0.2909328088,0.3307246789,1.250616596,0.7631776221,1.17415777,-0.5000284496,-0.5167319943,-0.532862122,-0.4813480707,-0.5158709404,6201.85,1
24087,-0.4685464406,-0.4781786852,-0.4492257911,-0.4680251217,-0.2138263992,-0.7265985579,-1.313970586,-0.01913629135,-0.1163061695,0.272423103,-0.1448719308,-0.4682670625,0.2257684825,1.340469263,1.21659059,0.9786363422,-0.4844894073,-0.4987877788,-0.5125219673,-0.4814138861,-0.5117035293,6160.95,0
31162,-0.4787492588,-0.4883597907,-0.4752567339,-0.4936694389,0.3086680171,-0.6931899427,-1.393153608,-0.005612905174,-0.09287974152,0.2468631844,0.04344444865,-0.5408427142,-0.04039689033,0.8829104184,1.251394056,0.4777023418,-0.4959755508,-0.4857334406,-0.4748005167,-0.4823023947,-0.5094897815,6241.1,0
38237,-0.4321167464,-0.4310949882,-0.4237593748,-0.4434153552,0.3067324705,0.05280240708,-1.358228132,0.09336660465,-0.05301574694,0.4336649919,1.014785571,-0.3151816492,0.3720528249,0.5851879198,1.011599345,0.7387469496,-0.4960695653,-0.4669721506,-0.4370979677,-0.4809701626,-0.5041172288,6259.9,1
5595,-0.4496743568,-0.4468835333,-0.4245434393,-0.4316277473,-0.1837543411,-0.6435839039,-1.327748763,0.1882256154,-0.0008810396062,0.5731133287,1.121442636,-0.4521234937,0.4624298156,0.4233796961,0.6811158003,0.9183664149,-0.4788421103,-0.4564381733,-0.4333103135,-0.4789415607,-0.4983168622,6363.9,1
26820,-0.3366296356,-0.3592320467,-0.3528799401,-0.3664197036,0.5246160537,0.2807973408,-1.165755045,0.3759120925,0.08088020521,0.9097988549,1.045735166,-0.1753560725,0.9144727914,0.6987145323,0.6147387401,0.9433209887,-0.4176711594,-0.4380791353,-0.458037526,-0.4742920178,-0.48860663,6332.85,1
33895,-0.3743738033,-0.3924381138,-0.3763705138,-0.3858880666,1.311075697,0.4822551781,-1.073991301,0.4802168282,0.1685484901,0.9769283628,1.165724364,-0.2794308257,0.6905665442,0.6886411868,0.652019289,0.7235675623,-0.3971729766,-0.4216119394,-0.4456462903,-0.4693717823,-0.4808019102,6307.9,0
1253,-0.4041059421,-0.4147738929,-0.3934944834,-0.4015317271,-0.3681018044,-0.6509966072,-1.030618956,0.5249599602,0.2482315847,0.8861820865,1.056448487,-0.3897486784,0.5115561251,0.3132743103,0.6123415742,0.5469863066,-0.4115218963,-0.403139768,-0.3941849843,-0.4675247037,-0.4745284887,6237.05,0
8328,-0.4231658078,-0.4396784433,-0.4246688896,-0.4459547069,-0.362086605,-0.8405140849,-1.063311415,0.4701973882,0.3002913819,0.5722620259,0.5536366119,-0.4019184162,0.03491932647,-0.6146277089,0.1390639193,-0.1428323856,-0.4106670936,-0.4036488684,-0.3960653066,-0.4678357347,-0.4715783354,6168.4,0
15403,-0.4703929629,-0.488704382,-0.4680433401,-0.4889982858,0.01426784708,-0.3726486476,-1.184999836,0.3406068088,0.3142837721,0.1396517355,-0.1743930826,-0.4194191317,-0.3725347804,-1.410917725,-0.61753576,-0.7012697489,-0.391954368,-0.4151507648,-0.4379436714,-0.4706116604,-0.4716464211,6154.7,0
36628,-0.4910176781,-0.5045869066,-0.4776716527,-0.4975881916,-0.399199568,-0.7375670721,-1.298135689,0.2165157839,0.2989958761,-0.1930988777,-0.4384169319,-0.5759047421,-0.4504729843,-1.865849488,-1.402807541,-0.8127131848,-0.4168310671,-0.4414479968,-0.4656355921,-0.4738493558,-0.4722744597,6139.05,0
3986,-0.4848521715,-0.5000132407,-0.4858572865,-0.5074007481,-0.2615531355,-0.6496512682,-1.386351373,0.09592446816,0.2610306114,-0.4508118098,-0.4367504152,-0.6469922328,-0.5422908093,-1.870592165,-1.855408466,-1.186097867,-0.4520434343,-0.4658093905,-0.4790508821,-0.4776348056,-0.4735066517,6217.15,0
11061,-0.515053765,-0.4715374718,-0.487770404,-0.4584320153,1.326005682,0.04474942921,-1.459830737,0.08633402422,0.2286117383,-0.3877808262,0.1298652397,-0.5361127118,-0.06295537938,-1.23514873,-1.79206813,-0.6850022666,-0.4951973992,-0.4772170091,-0.4585115901,-0.478399114,-0.4714421662,6166.65,1
18136,-0.4374685314,-0.4541512763,-0.4747549326,-0.4900955365,4.779813302,0.6191977246,-1.492405866,0.01720209744,0.1879234503,-0.4817571244,-0.4922216117,-0.4076227374,-0.3741579034,-0.9532967388,-1.463219479,-1.421839989,-0.5182065783,-0.4860665557,-0.4531071622,-0.4794288073,-0.4715911249,6274.25,0
25211,-0.4837567769,-0.4411507877,-0.462429438,-0.4226302913,0.05560411249,-0.3892805432,-1.496201665,0.08245900381,0.1692990557,-0.2310159252,-0.06940253474,-0.270804045,0.2117632585,0.1323719071,-0.741428837,-0.2408431098,-0.4758064379,-0.4727608099,-0.469083324,-0.4775817286,-0.4672980955,6284.5,1
6719,-0.4291435326,-0.420475312,-0.4018369302,-0.416203537,-0.6712421168,-1.003909882,-1.458491161,0.1412735922,0.1669509444,-0.04604699231,-0.5157909184,-0.3892148619,0.2625985399,0.455125491,-0.1323195017,-0.1283410836,-0.4496456586,-0.4564444585,-0.4626901924,-0.4745298026,-0.4628598065,6268.4,1
13794,-0.4108347945,-0.4304997851,-0.4049418257,-0.4262982437,-1.090868274,-1.371976324,-1.432209199,0.1643288097,0.1699925843,0.01520387838,-0.4446068508,-0.5394693538,0.1525654973,1.013237316,0.5763431733,-0.3050515832,-0.449711894,-0.4401846738,-0.430029983,-0.470504445,-0.4593710676,6278.9,0
27944,-0.4273283073,-0.4297166231,-0.4065413174,-0.4197147393,0.239894205,-0.3519845463,-1.412582413,0.1894314333,0.1777829545,0.06916998169,-0.2758125233,-0.6651320116,0.2115325357,0.8146214439,0.8221994709,-0.1898056052,-0.4420959696,-0.432422465,-0.4221307156,-0.4649663935,-0.4556748811,6313.8,1
35019,-0.4131194746,-0.4158389932,-0.387755131,-0.3978324247,-1.282915524,-1.36574508,-1.363042214,0.2436705983,0.1955902309,0.1830053333,0.2277135734,-0.7719713177,0.407651334,0.9398972863,0.9968924422,0.193250074,-0.4592810326,-0.4139251529,-0.3677662762,-0.4580833716,-0.4507795189,6291.1,1
16527,-0.385828501,-0.4038409519,-0.39794797,-0.4120653342,-1.204417319,-1.297151849,-1.290304445,0.2544494838,0.2121363342,0.1686729557,0.4465033999,-0.7803638962,0.2289188114,0.5018783471,0.8126184837,0.3476456184,-0.4579817575,-0.4118070441,-0.3648272938,-0.4530951976,-0.44713507,6304,0
23602,-0.4040120511,-0.4206006179,-0.3890723594,-0.4039770288,-1.165787087,-1.65735206,-1.22276223,0.2716431301,0.2290424495,0.1727642481,0.5731586639,-0.9373275976,0.3076554286,0.2107524427,0.5950074941,0.7209798138,-0.4540050656,-0.4093558202,-0.3639136473,-0.4506536568,-0.4431943558,6301.65,1
19089,-0.393715342,-0.4143979752,-0.382203954,-0.4054504798,-1.769466119,-2.044851598,-1.145016665,0.2762800735,0.2435568947,0.1455845381,0.6364862959,-1.086909169,0.2872034792,-0.3057908617,0.1461097529,0.6866090293,-0.4554495519,-0.4051761694,-0.3540823811,-0.4485666702,-0.439604685,6221.15,0
26164,-0.4078302837,-0.3949129056,-0.4367434836,-0.4559240136,-0.1910140713,-0.8121590658,-1.258199167,0.181927237,0.23503296,-0.1162310411,-0.1186838123,-0.7952540567,-0.3598249654,-0.6752562702,-0.2780839521,-0.5740128189,-0.4358063528,-0.412435563,-0.3883923455,-0.4464807452,-0.4395626507,6211.15,0
33239,-0.4746180563,-0.4804968446,-0.4618649115,-0.4621940178,-0.5312227724,-0.7665661769,-1.318946033,0.09147082627,0.2089098432,-0.3162338218,0.07415596944,-0.8765688788,-0.4330239785,-1.052153082,-0.7331861686,-0.7111443214,-0.4392483551,-0.4253390566,-0.41079593,-0.4419776947,-0.4399352593,6191.45,0
14747,-0.4581558406,-0.4786172559,-0.4624921632,-0.4745459261,-0.9001301615,-1.013052852,-1.381180917,-0.005960987878,0.1672187856,-0.4931529215,-0.5319799371,-0.9374866883,-0.5798185811,-1.516629936,-1.169525654,-0.9812933813,-0.4434989141,-0.4378654389,-0.4316302877,-0.43781646,-0.4410953327,6162.25,0
21822,-0.4687655196,-0.4806221506,-0.4784870798,-0.4928543384,-0.5398647303,-0.6418726938,-1.394820398,-0.118578508,0.1098326499,-0.6715168509,-0.7198201689,-0.9127206042,-0.7927774233,-1.498654867,-1.466246603,-1.381717368,-0.4623259253,-0.4556839506,-0.4484112558,-0.436820736,-0.4433834014,6174.6,0
28897,-0.4849460624,-0.4990421199,-0.4687019543,-0.4851108832,-0.3909815907,-0.596161659,-1.407485631,-0.1944389827,0.04773463715,-0.7250641409,-0.5843561741,-1.05384765,-0.6796036172,-1.587117759,-1.659027144,-1.386945607,-0.5091635711,-0.4716546166,-0.4333135964,-0.4343685798,-0.4450151178,6168.35,1
35972,-0.4826613823,-0.5015795646,-0.4762916991,-0.4890296358,-0.3348079998,-0.5612971812,-1.397035252,-0.2618426151,-0.01632813367,-0.7473922852,-0.6641108986,-1.155534211,-0.729126064,-1.36762264,-1.605330689,-1.4785927,-0.5210553247,-0.4782917765,-0.4346567975,-0.4320066544,-0.4467990192,6171.45,0
3330,-0.4844453106,-0.4695952302,-0.4817174258,-0.4870859345,-0.1591500094,-0.01276857458,-1.501788717,-0.3111924189,-0.07810990997,-0.7214703278,-0.8155258384,-1.032219441,-0.6973032007,-1.081112735,-1.454864683,-1.368616356,-0.5359373302,-0.4832822168,-0.4296913154,-0.4303166836,-0.4483401315,6272.75,1
24555,-0.4777477552,-0.4388326283,-0.4503862066,-0.4235707919,-0.6031179366,-0.5323323767,-1.512131866,-0.2338769607,-0.1110357242,-0.3935418691,-0.225102803,-0.8547986212,0.1923554272,-0.1713047469,-0.9446605331,0.08182078622,-0.4858833143,-0.473062499,-0.4595522395,-0.4282647278,-0.4456089558,6241.85,1
31630,-0.4334938139,-0.4437508855,-0.4224107838,-0.4429451049,-1.044739169,-1.020545589,-1.521736218,-0.2089250671,-0.132051484,-0.2581921696,-0.4336554558,-0.9473608718,-0.08933777899,0.3013797469,-0.3432167424,-0.3606126561,-0.473934054,-0.4630564776,-0.451513823,-0.4277551889,-0.444326852,6320.9,0
38705,-0.4299259573,-0.4156510343,-0.4028718954,-0.3933807217,-0.4086218505,-0.3650415752,-1.452857833,-0.09992876425,-0.1256035928,0.053913617,-0.04607130189,-0.8978179507,0.4683306586,1.091462003,0.4396950113,0.7712437716,-0.4359933776,-0.4446660137,-0.4528118459,-0.4252276634,-0.4398711497,6318.9,1
6063,-0.3827300992,-0.4023059545,-0.3812003514,-0.3946347225,-0.2749959713,-0.2371162297,-1.355154903,-0.01873318896,-0.1031176315,0.2361754172,0.3277045714,-0.9856661508,0.4492381998,1.056059317,0.8819894624,0.7426073028,-0.4214176455,-0.4257413088,-0.4295373023,-0.4218742602,-0.4357852982,6261.65,0
13138,-0.4047005848,-0.4144606281,-0.4147583138,-0.4305304966,-0.02015027517,0.1963230131,-1.389580489,-0.02323481758,-0.08608953843,0.1741504426,0.102724826,-0.9428698655,-0.07353248584,0.7809129875,1.054794662,-0.07711161539,-0.440056102,-0.4144028272,-0.3880612149,-0.4214379675,-0.4343213553,6303.95,0
34363,-0.4325549043,-0.4267719341,-0.4166400687,-0.4040083788,-0.8325631855,-0.7169868163,-1.428133526,0.01867044331,-0.06352421679,0.2370772939,0.3979363437,-0.9638563836,0.2300016975,0.3531567855,0.7887380686,0.5285496989,-0.4356508955,-0.4104808691,-0.3846304266,-0.4205027512,-0.431209392,6313.8,1
1721,-0.3960000221,-0.4124557335,-0.3824234921,-0.3978324247,-0.4833783002,-0.5905516337,-1.421211997,0.05946047686,-0.03676710885,0.2847141053,0.5838719851,-1.098960192,0.2987155556,0.1322567851,0.4558354314,0.6695843075,-0.4392375343,-0.4014364817,-0.3628928561,-0.4215664137,-0.4278924485,6338.95,1
8796,-0.4029479535,-0.4001444275,-0.3889782717,-0.3820633641,-0.5589076782,-0.6649988034,-1.379321063,0.116355492,-0.003219667131,0.3618816481,0.6448188791,-1.114632926,0.474544457,0.6585062218,0.411724776,1.142993056,-0.4323522875,-0.3991675284,-0.3652701531,-0.4214369059,-0.4237534948,6345.65,1
15871,-0.3923695715,-0.3966045354,-0.3708193369,-0.3778624613,-0.8696602685,-0.8010724058,-1.33014673,0.16418509,0.03382542437,0.4016300682,0.7064799945,-1.214166002,0.5217321875,1.007494589,0.6475227664,1.162498475,-0.4236478171,-0.3958049521,-0.3672850937,-0.4206354436,-0.4196055765,6266.75,1
22946,-0.4075799077,-0.4117352245,-0.4037500476,-0.4273327944,-0.1529041149,-0.4465660663,-1.414083335,0.1067742532,0.05120966262,0.1781977915,0.3160389549,-1.151401096,-0.2347061234,0.4366189434,0.757203095,0.01866842371,-0.4251727471,-0.3951638628,-0.3644661445,-0.4200048892,-0.4189754018,6135.85,0
4454,-0.4797820594,-0.5012662998,-0.4875822285,-0.5094071495,0.3848332858,-0.1104066437,-1.322311046,-0.09172102706,0.02275690745,-0.3427085836,-0.7895757937,-0.8934350469,-1.130565815,-0.6123949255,0.2992195658,-1.746836155,-0.384635771,-0.4162946692,-0.4475981055,-0.4206959514,-0.4237780606,6126.25,0
11529,-0.5138644795,-0.5168982126,-0.5153694759,-0.5154263535,0.272001206,0.1254964439,-1.182877326,-0.2601959805,-0.03595891522,-0.686627842,-0.6881563529,-0.8685330261,-1.185095357,-1.529007235,-0.6148374084,-1.356655334,-0.385579703,-0.4398704143,-0.4939074612,-0.4212999673,-0.4286663243,6120.25,0
18604,-0.4956183354,-0.512606485,-0.5004095244,-0.5191883561,-0.3941826809,-0.3404900923,-1.068707785,-0.3991264209,-0.1125802063,-0.8901113593,-1.093119895,-0.9074121679,-1.220778702,-1.626768862,-1.358402422,-1.426332275,-0.4181319802,-0.4673618323,-0.5162727022,-0.4216991062,-0.4334863748,6073.7,0
25679,-0.5544566731,-0.5674904752,-0.5521891468,-0.5483752256,0.698845656,0.1193833457,-0.8712478333,-0.5595573823,-0.208114219,-1.105041627,-1.305243654,-0.825527219,-1.490418095,-1.472964197,-1.668518243,-1.381669236,-0.4853316733,-0.5015469769,-0.5172057297,-0.4247446629,-0.4399129932,6089.5,0
32754,-0.5445981218,-0.5580925317,-0.5270363563,-0.538468619,-0.3945381872,-0.7522057318,-0.7219864594,-0.6639197742,-0.3068130223,-1.141007329,-0.9574178259,-0.9774413674,-1.331732724,-1.188473773,-1.545803178,-1.230988297,-0.5591305771,-0.523827973,-0.487638448,-0.4263826183,-0.4452741401,6001.8,1
3522,-0.5595893791,-0.5725027118,-0.5727630004,-0.5934565559,-0.6051917327,-1.046202308,-0.5123767331,-0.841165165,-0.4235973503,-1.346537062,-1.576409718,-0.8830775672,-1.798547359,-1.291263246,-1.424899954,-1.760922994,-0.5494557593,-0.5406785655,-0.5311477646,-0.4321669469,-0.4539020416,6000.9,0
10597,-0.6291938808,-0.6082462237,-0.6111194379,-0.5940208562,0.2566901038,-0.4976508346,-0.2681948745,-0.974531773,-0.5454860886,-1.404545228,-1.627595586,-0.8339320275,-1.802908762,-1.132031975,-1.302041192,-1.323391181,-0.5609626649,-0.5564355351,-0.5511591996,-0.4381879988,-0.4620103781,6022.4,0
17672,-0.5937343932,-0.6018242956,-0.5930859534,-0.5805403472,-0.03961588486,-0.6893101834,-0.06515304949,-1.046462258,-0.6583474988,-1.301955761,-1.644974974,-0.8557701345,-1.571392387,-0.9448972878,-1.214265664,-1.163966473,-0.5869841303,-0.5687356506,-0.5496417058,-0.443410773,-0.4687099445,6036.3,1
24747,-0.5786492449,-0.5891057453,-0.5909846604,-0.5718250414,0.2968027799,-0.4149677513,0.07575129698,-1.078104093,-0.7553891942,-1.12217542,-1.610692346,-0.81422829,-1.421272385,-0.2420882976,-0.8361836658,-1.060896546,-0.5973501966,-0.5734369721,-0.5486390321,-0.4485613625,-0.4744046966,6063.2,1
31822,-0.5477904146,-0.569307411,-0.5498996784,-0.55495873,0.2331578875,-0.6819698921,0.1345983376,-1.062998813,-0.8297989885,-0.8649791962,-1.106928175,-0.8992938936,-1.134099186,0.480622336,-0.2550455384,-0.8614302842,-0.6121710624,-0.5767429817,-0.5403585182,-0.4538817984,-0.4786239508,6053.45,1
13330,-0.5508262225,-0.5673651693,-0.540177278,-0.5610719841,-0.6376868554,-0.9977243722,0.1821513636,-1.053225223,-0.8872410781,-0.6721527285,-0.5300753467,-1.023508697,-1.202904133,0.794451146,0.3717482417,-0.9337275353,-0.6071016691,-0.5702503812,-0.532442816,-0.4589272955,-0.4829726279,6062.7,0
20405,-0.5510453014,-0.5681170048,-0.5358806043,-0.5552722303,-0.3266731825,-0.8049140536,0.2263077449,-1.026078302,-0.9274014254,-0.4757574371,-0.4403215223,-1.168210996,-1.097813933,1.042121879,0.8345278294,-0.8651378355,-0.6071866811,-0.5624818872,-0.5167849552,-0.464050285,-0.486659709,6084,1
27480,-0.5429706784,-0.552610398,-0.5207324774,-0.5419171213,-0.5400716322,-0.7735558416,0.2057681008,-0.9718909201,-0.947965774,-0.2530621874,-0.310333225,-1.246775215,-0.8554761657,0.9869750022,1.01699771,-0.6394162623,-0.6000309907,-0.554738534,-0.5084605581,-0.4686711663,-0.4892315007,6001.1,1
34555,-0.541593611,-0.5602540587,-0.5748642934,-0.5938954562,-0.2708623875,-0.8931881063,0.2954535404,-1.015934265,-0.9738163807,-0.3131369289,-0.483412881,-1.10308386,-1.465533449,0.12588168,0.7760711802,-0.9928841495,-0.5890589683,-0.5591633072,-0.5283664665,-0.4733430015,-0.4950522787,6048.35,0
1913,-0.5815285678,-0.5840621823,-0.578941429,-0.5642696863,-0.5105381003,-0.7016697703,0.3859075913,-0.988052656,-0.9885467547,-0.1867630188,-0.3336644579,-1.08454306,-0.9642076362,-0.2461949846,0.3118117017,-0.3054983215,-0.5915096938,-0.5610300085,-0.5296433018,-0.476799374,-0.4985511485,6073.3,1
23138,-0.5606534767,-0.5688688403,-0.5452580163,-0.5486260258,-1.075727163,-1.114818405,0.4090144341,-0.9295616281,-0.9878486994,-0.01142937189,0.2027158239,-1.174736724,-0.7198567273,-0.3820125737,-0.1815183758,0.02394876508,-0.5869934145,-0.5585347883,-0.5291842069,-0.4793077918,-0.5007965168,6127.1,1
30213,-0.5517651321,-0.5306192101,-0.5273813447,-0.5148934032,-0.7523069111,-1.062708435,0.2939164444,-0.8148634489,-0.9628129396,0.2651521492,0.4631685662,-1.139771534,-0.2395876763,0.6050744192,-0.008835880105,1.087367576,-0.5630951059,-0.5504394645,-0.5369948454,-0.4800540541,-0.5006808337,6152.75,1
37288,-0.5137392915,-0.5189344337,-0.4904048609,-0.4988108424,-1.3117623,-1.389271361,0.1493502792,-0.6895293344,-0.9160372407,0.5122118294,0.482928692,-1.254286129,-0.03097409181,1.127458732,0.4861756936,1.201929073,-0.5384206803,-0.5417973292,-0.5444900299,-0.4805179468,-0.499516011,6091.45,1
4646,-0.5168063964,-0.5385134827,-0.5150558501,-0.5372459682,-0.6548214539,-1.157076531,0.07652066628,-0.6564225039,-0.8715514749,0.4861882902,0.1248656898,-1.245004782,-0.5463553931,0.9841952624,0.9785040605,0.3564999216,-0.5484728625,-0.5304399921,-0.511612658,-0.4821505945,-0.5009514753,6155.45,0
11721,-0.5286053609,-0.5193730044,-0.5015385774,-0.4971179412,-1.002589286,-1.287738288,-0.0540440212,-0.5530958727,-0.8139123069,0.6356677944,0.3015164528,-1.229456703,-0.04073257588,1.047700735,1.138009434,1.239166572,-0.5407223231,-0.5169771167,-0.4924215096,-0.4824902871,-0.4996579704,6186.1,1
32946,-0.5081684276,-0.4991987523,-0.4872372401,-0.4779003784,-0.4272610286,-1.126572018,-0.2374961039,-0.433953681,-0.7423752768,0.793607582,0.493880087,-1.241096701,0.1762161108,1.044406339,1.10808057,1.228392658,-0.527987259,-0.5027977296,-0.4768077656,-0.4843299351,-0.4971853488,6200.05,1
304,-0.467638828,-0.4835355131,-0.4585091153,-0.4691537225,-0.4026257926,-0.9900791883,-0.4020448593,-0.3228178498,-0.6614285648,0.9005422413,0.5162590246,-1.327767088,0.2737394639,1.361049461,1.243884221,1.097529257,-0.5116020368,-0.4936276384,-0.4749069314,-0.4852173821,-0.4942976074,6238.8,1
7379,-0.4696731322,-0.4653035026,-0.4425141986,-0.4448574562,0.2283728717,-0.2818211187,-0.5039860863,-0.1909467541,-0.568529071,1.036377508,0.5993467824,-1.387640038,0.5361229192,1.355419049,1.354773978,1.221077114,-0.4859215988,-0.4828108276,-0.4790547641,-0.4869604299,-0.4899999392,6276.95,1
